,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
227,SleekDeals,2018-07-18 10:16,9,2,Prime Day Special! Echo (2nd Generation) Bundle for $86.99! Save $52.99 off - https:// amzn.to/2NPcb0R #PrimeDay2018 #PrimeDay #geek #deals #tech #amazon #home #gamedev #gadgets #gifts @amazonecho #smarthome #smarthouse #nerd #devices #sports #speaker #AmazonEcho pic.twitter.com/OLKwPbpoxs,,@amazonecho,#PrimeDay2018 #PrimeDay #geek #deals #tech #amazon #home #gamedev #gadgets #gifts #smarthome #smarthouse #nerd #devices #sports #speaker #AmazonEcho,1019443325911302144,https://twitter.com/SleekDeals/status/1019443325911302144,prime day special! echo (2nd generation) bundle $86.99! save $52.99 - #primeday2018 #primeday #geek #deals #tech #amazon #home #gamedev #gadgets #gifts @amazonecho #smarthome #smarthouse #nerd #devices #sports #speaker #amazonecho,0.2,0.0,0.8,0.7568,positive
236,SleekDeals,2018-07-18 10:13,8,1,"Prime Day Special! Kindle E-reader - Black, 6 Wi-Fi, Built-In Audible - Includes Special Offers for $49.99! Save $30 off - https:// amzn.to/2uE3VrI #PrimeDay2018 #PrimeDay #geek #deals #tech #amazon #home #gamedev #gadgets #bots #gifts #KindlePriceDrop pic.twitter.com/oTzdfYIkx1""",,,#PrimeDay2018 #PrimeDay #geek #deals #tech #amazon #home #gamedev #gadgets #bots #gifts #KindlePriceDrop,1019442612699320321,https://twitter.com/SleekDeals/status/1019442612699320321,"prime day special! kindle e-reader - black, wi-fi, built-in audible - includes special offers $49.99! save $30 - #primeday2018 #primeday #geek #deals #tech #amazon #home #gamedev #gadgets #bots #gifts #kindlepricedrop 1""",0.269,0.0,0.731,0.8475,positive
240,Elvinelol,2018-07-18 10:11,0,10,"Alright, I'm satisfied with my purchases from #PrimeDay What did you end up getting?! pic.twitter.com/00Cw222ocK",,,#PrimeDay,1019442111358357505,https://twitter.com/Elvinelol/status/1019442111358357505,"alright, i'm satisfied purchases #primeday end getting?!",0.505,0.0,0.495,0.6239,positive
242,OmegaPleasure,2018-07-18 10:11,0,0,Best sex toy experience Omega Pleasure. Curve Novelties Mistress Bioskin The Perfect Suck Courtney - Vanilla https:// omegapleasure.com/collections/do lls-masturbators/products/curve-novelties-mistress-bioskin-the-perfect-suck-courtney-vanilla … #TittyTuesday #PrimeDay #bondage #PrimeDay2018 #primetime #love,,,#TittyTuesday #PrimeDay #bondage #PrimeDay2018 #primetime #love,1019441959579025408,https://twitter.com/OmegaPleasure/status/1019441959579025408,best sex toy experience omega pleasure. curve novelties mistress bioskin perfect suck courtney - vanilla lls-masturbators/products/curve-novelties-mistress-bioskin-the-perfect-suck-courtney-vanilla … #tittytuesday #primeday #bondage #primeday2018 #primetime #love,0.357,0.089,0.554,0.8658,positive
245,miyashay,2018-07-18 10:09,0,1,This coffee addict is excited that @NespressoUSA Vertuo is on sale at @Amazon #PrimeDay for just $79! pic.twitter.com/GtijMvWx7t,,@NespressoUSA @Amazon,#PrimeDay,1019441586973880320,https://twitter.com/miyashay/status/1019441586973880320,coffee addict excited @nespressousa vertuo sale @amazon #primeday $79!,0.252,0.0,0.748,0.4003,positive
252,ashcatley,2018-07-18 10:05,0,0,Managed to miss all of #primeday because I had surgery for septic arthritis and spent the rest of the day unconscious. I've never been more upset :(,,,#primeday,1019440510887452673,https://twitter.com/ashcatley/status/1019440510887452673,managed miss #primeday surgery septic arthritis spent rest day unconscious. i've never upset :(,0.267,0.093,0.64,0.457,positive
255,TSports777,2018-07-18 10:04,0,0,It's not too late for you to enjoy some of the discounts and deals going on at Amazon. Go on and check them out before they are gone!!! Prime Day Link : http:// amazon.com/primeday?tag=t sport03-20 … #AmazonPrimeDay #PrimeDay pic.twitter.com/fE8yY7BvmB,,,#AmazonPrimeDay #PrimeDay,1019440258000281601,https://twitter.com/TSports777/status/1019440258000281601,late enjoy discounts deals going amazon. go check gone!!! prime day link : sport03-20 … #amazonprimeday #primeday,0.292,0.0,0.708,0.6981,positive
257,FatKidDeals,2018-07-18 10:04,1,2,"#PrimeDay DEAL!!!! Get a Prime Dash button for $.99 cents, and get a $4.99 credit after your first purchase! TONS OF OPTIONS! (Keurig, Fiji, Tide, Pampers and more) https:// amzn.to/2LoSPhm pic.twitter.com/m58c149gTY",,,#PrimeDay,1019440133421129728,https://twitter.com/FatKidDeals/status/1019440133421129728,"#primeday deal!!!! get prime dash button $.99 cents, get $4.99 credit first purchase! tons options! (keurig, fiji, tide, pampers more)",0.165,0.0,0.835,0.5815,positive
258,CostcoConoiseur,2018-07-18 10:03,0,1,"Meanwhile at Costco... @amazon #PrimeDay price: $27.93 (after 30% off) #Costco price: $16.99 (40% LESS!) You can’t always trust sale prices, but you can always trust Costco prices! #costcoshoes #shoes #costcofinds #costcodeals #costcobuys #WednesdayWisdom #TheCostcoConnoisseur pic.twitter.com/t0i0Eux1Gn",,@amazon,#PrimeDay #Costco #costcoshoes #shoes #costcofinds #costcodeals #costcobuys #WednesdayWisdom #TheCostcoConnoisseur,1019440055155396608,https://twitter.com/CostcoConoiseur/status/1019440055155396608,"meanwhile costco... @amazon #primeday price: $27.93 (after % off) #costco price: $16.99 (40% less!) can’t always trust sale prices, always trust costco prices! #costcoshoes #shoes #costcofinds #costcodeals #costcobuys #wednesdaywisdom #thecostcoconnoisseur",0.21,0.0,0.79,0.8011,positive
261,Issa_Teacher,2018-07-18 10:02,0,0,I was not impressed with #PrimeDay,,,#PrimeDay,1019439736803545088,https://twitter.com/Issa_Teacher/status/1019439736803545088,impressed #primeday,0.756,0.0,0.244,0.4767,positive
263,OlMktgPro,2018-07-18 10:01,0,0,Amazon trumpets #PrimeDay success despite myriad glitches and problems by gsterling https:// mklnd.com/2uvgeY6 pic.twitter.com/yh236zASdm,,,#PrimeDay,1019439443508416519,https://twitter.com/OlMktgPro/status/1019439443508416519,amazon trumpets #primeday success despite myriad glitches problems gsterling,0.561,0.0,0.439,0.7689,positive
264,Marketingland,2018-07-18 10:01,1,0,@Amazon trumpets #PrimeDay success despite myriad glitches and problems by @gsterling https:// mklnd.com/2uvgeY6 pic.twitter.com/mbQswQMNf7,,@Amazon @gsterling,#PrimeDay,1019439416316715008,https://twitter.com/Marketingland/status/1019439416316715008,@amazon trumpets #primeday success despite myriad glitches problems @gsterling,0.46,0.0,0.54,0.7147,positive
265,sayonical,2018-07-18 10:00,0,1,Hey guys i ordered the Essential Phone for $249 from Amazon's #primeday promotion...is that a good phone/deal? Can it handily replace my slow as molasses Galaxy s7 edge?,,,#primeday,1019439362000474112,https://twitter.com/sayonical/status/1019439362000474112,hey guys ordered essential phone $249 amazon's #primeday promotion...is good phone/deal? handily replace slow molasses galaxy s7 edge?,0.161,0.0,0.839,0.504,positive
270,SassyJBaby,2018-07-18 09:58,0,0,#Primeday proved useful because I scored an Instant Pot after contemplating the decision for about a year.,,,#Primeday,1019438650512363522,https://twitter.com/SassyJBaby/status/1019438650512363522,#primeday proved useful scored instant pot contemplating decision year.,0.266,0.0,0.734,0.4404,positive
275,rogerRichards44,2018-07-18 09:57,0,0,"Only a few hours remain to take advantage of #Amazon #PrimeDay discounts. Save up to 50% on Amazon gadgets, up to 50% on Amazon gadgets, up to 4… https:// twitter.com/i/web/status/1 019425950306484225 … .",,,#Amazon #PrimeDay,1019438455825289216,https://twitter.com/rogerRichards44/status/1019438455825289216,"hours remain take advantage #amazon #primeday discounts. save % amazon gadgets, % amazon gadgets, … 1 … .",0.462,0.0,0.538,0.765,positive
281,Elvinelol,2018-07-18 09:55,0,3,Highly recommend @gameofkittens ! Everyone I've introduced / played with loved it! https:// amzn.to/2O1TTto #PrimeDay pic.twitter.com/KnMYWt5Njs,,@gameofkittens,#PrimeDay,1019438066417721345,https://twitter.com/Elvinelol/status/1019438066417721345,highly recommend @gameofkittens ! everyone i've introduced / played loved it! #primeday,0.58,0.0,0.42,0.865,positive
282,uniqueUFS,2018-07-18 09:55,0,0,https://www. youtube.com/channel/UCeJyQ vwEf0To7LLDqknwk6A … https:// youtu.be/nBf7fRMGSyo For fitness guidance visit my YouTube channel for more details and share with our friends circle. #fitness #youtube #health #cooking #food #nature #solution #tamilnadu #tamil #medicine #WorldEmojiDay #PrimeDay #Coimbatore #WorldCup pic.twitter.com/2GXZlbpI2l,,,#fitness #youtube #health #cooking #food #nature #solution #tamilnadu #tamil #medicine #WorldEmojiDay #PrimeDay #Coimbatore #WorldCup,1019437928567619584,https://twitter.com/uniqueUFS/status/1019437928567619584,. vwef0to7lldqknwk6a … fitness guidance visit youtube channel details share friends circle. #fitness #youtube #health #cooking #food #nature #solution #tamilnadu #tamil #medicine #worldemojiday #primeday #coimbatore #worldcup,0.252,0.0,0.748,0.7506,positive
290,JuliaLeusner,2018-07-18 09:52,0,0,"@amazon Thanks for retiring your #PrimeDay #PrimePantry $10 off $40 coupon early, yet continuing to advertise it on your website because Prime Day isn't over for several hours. At least @GeneralMills is still offering their free @cheerios promotion because they play fair.",,@amazon @GeneralMills @cheerios,#PrimeDay #PrimePantry,1019437165623865344,https://twitter.com/JuliaLeusner/status/1019437165623865344,"@amazon thanks retiring #primeday #primepantry $10 $40 coupon early, yet continuing advertise website prime day several hours. least @generalmills still offering free @cheerios promotion play fair.",0.331,0.0,0.669,0.872,positive
292,janinethe6ix,2018-07-18 09:51,0,0,Back to school shopping = COMPLETE. Thanks @amazon #PrimeDay pic.twitter.com/FKtBJq47Ys,,@amazon,#PrimeDay,1019437038796304384,https://twitter.com/janinethe6ix/status/1019437038796304384,back school shopping = complete. thanks @amazon #primeday,0.326,0.0,0.674,0.4404,positive
296,beatdowngirl,2018-07-18 09:50,0,0,Yay for prosperity! give me some! https://www. indiegogo.com/projects/beatd own-girl-volume-1-books-adventure#/ … #TrumpPutin #HELSINKI2018 #PrimeDay #WorldCupFinal,,,# #TrumpPutin #HELSINKI2018 #PrimeDay #WorldCupFinal,1019436731781861376,https://twitter.com/beatdowngirl/status/1019436731781861376,yay prosperity! give some! . own-girl-volume-1-books-adventure#/ … #trumpputin #helsinki2018 #primeday #worldcupfinal,0.307,0.0,0.693,0.6103,positive
302,rachelyohe,2018-07-18 09:49,1,2,This is one of the cutest things I have ever seen!! Are bees and a doggy bee keeper outfit available through #PrimeDay ?? https:// twitter.com/AMAZlNGNATURE/ status/1019271493950189569 …,,,#PrimeDay,1019436469000130561,https://twitter.com/rachelyohe/status/1019436469000130561,one cutest things ever seen!! bees doggy bee keeper outfit available #primeday ?? status/1019271493950189569 …,0.253,0.0,0.747,0.695,positive
319,audreyceo,2018-07-18 09:44,0,2,Did y’all get anything good from #PrimeDay ? I got a pair of Pumas for $20,,,#PrimeDay,1019435191176187904,https://twitter.com/audreyceo/status/1019435191176187904,y’all get anything good #primeday ? got pair pumas $20,0.266,0.0,0.734,0.4404,positive
325,BradHubert,2018-07-18 09:43,0,1,I feel like I'm the only person who's actually excited about the stuff I got on @amazon #PrimeDay,,@amazon,#PrimeDay,1019434886094974977,https://twitter.com/BradHubert/status/1019434886094974977,feel like i'm person who's actually excited stuff got @amazon #primeday,0.353,0.0,0.647,0.5994,positive
330,Gadgets360,2018-07-18 09:41,9,31,"As Jeff Bezos became the richest man in modern history, Amazon's employees went on a strike during #PrimeDay sale https:// gadgets.ndtv.com/internet/featu res/amazon-prime-day-worker-strikes-and-a-site-crash-dent-the-online-shopping-bonanza-1884570 …",,,#PrimeDay,1019434515943575552,https://twitter.com/Gadgets360/status/1019434515943575552,"jeff bezos became richest man modern history, amazon's employees went strike #primeday sale res/amazon-prime-day-worker-strikes-and-a-site-crash-dent-the-online-shopping-bonanza-1884570 …",0.19,0.084,0.726,0.4404,positive
331,Jen112685,2018-07-18 09:41,0,0,@amazon #PrimeDay I have finally come out of the darkness. Trap in amazons prime day event since yestersay at 3pm.... What year is this? lol I LOVED IT! PRIME DAY WAS AWESOME!!! Thanks for the amazing sales! Christmas came early...,,@amazon,#PrimeDay,1019434461551890432,https://twitter.com/Jen112685/status/1019434461551890432,@amazon #primeday finally come darkness. trap amazons prime day event since yestersay pm.... year this? lol loved it! prime day awesome!!! thanks amazing sales! christmas came early...,0.439,0.124,0.437,0.9495,positive
334,StArKiDD233,2018-07-18 09:40,0,1,#primeday yep my bank account isn’t gonna like me...,,,#primeday,1019434158332915712,https://twitter.com/StArKiDD233/status/1019434158332915712,#primeday yep bank account isn’t gonna like me...,0.439,0.0,0.561,0.5719,positive
336,SusanLiTV,2018-07-18 09:38,2,11,Highlights from co-hosting @afterthebell Tuesday! Wonderful team & interesting topics including #PrimeDay $ amzn #AllStarGame #Politics #FederalReserve & markets up 4 days in a row pic.twitter.com/x3FX55ka6n,,@afterthebell,#PrimeDay #AllStarGame #Politics #FederalReserve,1019433814160912386,https://twitter.com/SusanLiTV/status/1019433814160912386,highlights co-hosting @afterthebell tuesday! wonderful team & interesting topics including #primeday $ amzn #allstargame #politics #federalreserve & markets days row,0.309,0.0,0.691,0.7712,positive
344,dontjinxme,2018-07-18 09:36,0,0,"Well, I guess if you wanted Amazon equipment, #PrimeDay was great for you. Otherwise, talk about a bust.",,,#PrimeDay,1019433208205565954,https://twitter.com/dontjinxme/status/1019433208205565954,"well, guess wanted amazon equipment, #primeday great you. otherwise, talk bust.",0.497,0.0,0.503,0.7845,positive
350,LovenTreasure,2018-07-18 09:35,0,0,#PrimeDay is about to wrap up this year's event... but if you've been wanting an Instant Pot and want the biggest size... you can get this Ultra model and get 33% off. Pretty cool! Click here: https:// amzn.to/2L2sXf4 pic.twitter.com/OuSJM02rLi,,,#PrimeDay,1019432891657252864,https://twitter.com/LovenTreasure/status/1019432891657252864,#primeday wrap year's event... wanting instant pot want biggest size... get ultra model get % off. pretty cool! click here:,0.307,0.0,0.693,0.7263,positive
351,KashmirVideos,2018-07-18 09:34,0,0,Most funny video https:// youtu.be/7QLq5FjxZt8 #HappyBirthdayKatrinaKaif #AmazonPrimeDay #KatrinaKaif #Katrina #BollywoodActress #BollywoodNews #SalmanKhan #SanjuMovie #SanjayDutt #BollywoodBubble #cute #cuteboy #YouTube #AmazonPrimeDay #PrimeDay #Kashmir #WorldCupFinal #FunniestTweets,,,#HappyBirthdayKatrinaKaif #AmazonPrimeDay #KatrinaKaif #Katrina #BollywoodActress #BollywoodNews #SalmanKhan #SanjuMovie #SanjayDutt #BollywoodBubble #cute #cuteboy #YouTube #AmazonPrimeDay #PrimeDay #Kashmir #WorldCupFinal #FunniestTweets,1019432803111395328,https://twitter.com/KashmirVideos/status/1019432803111395328,funny video 8 #happybirthdaykatrinakaif #amazonprimeday #katrinakaif #katrina #bollywoodactress #bollywoodnews #salmankhan #sanjumovie #sanjaydutt #bollywoodbubble #cute #cuteboy #youtube #amazonprimeday #primeday #kashmir #worldcupfinal #funniesttweets,0.132,0.0,0.868,0.4404,positive
354,maria_yarber,2018-07-18 09:34,0,0,Finishing up @amazon #PrimeDay shopping and watching @jimmyfallon . Can I just say how funny (and yummy looking) @DavidSpade was?,,@amazon @jimmyfallon @DavidSpade,#PrimeDay,1019432609343041536,https://twitter.com/maria_yarber/status/1019432609343041536,finishing @amazon #primeday shopping watching @jimmyfallon . say funny (and yummy looking) @davidspade was?,0.364,0.0,0.636,0.743,positive
355,uniqueUFS,2018-07-18 09:33,0,0,https://www. youtube.com/channel/UCeJyQ vwEf0To7LLDqknwk6A … https:// youtu.be/nBf7fRMGSyo For fitness guidance visit my YouTube channel for more details and share with my friends circle. https:// youtu.be/FHMWdPYB3is#yo utube … #health #cooking #food #naturel #Solutions #TamilNadu #Tamil #medicine #Coimbatore #WorldEmojiDay #PrimeDay,,,#yo #health #cooking #food #naturel #Solutions #TamilNadu #Tamil #medicine #Coimbatore #WorldEmojiDay #PrimeDay,1019432527759486976,https://twitter.com/uniqueUFS/status/1019432527759486976,. vwef0to7lldqknwk6a … fitness guidance visit youtube channel details share friends circle. utube … #health #cooking #food #naturel #solutions #tamilnadu #tamil #medicine #coimbatore #worldemojiday #primeday,0.261,0.0,0.739,0.7506,positive
362,sacdroid,2018-07-18 09:33,0,1,Thank you @amazon !! #primeday pic.twitter.com/gn6LtJ5KWl,,@amazon,#primeday,1019432422365003776,https://twitter.com/sacdroid/status/1019432422365003776,thank @amazon !! #primeday,0.507,0.0,0.493,0.4738,positive
