,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
75,Harley_Shadow,2018-07-18 11:05,0,0,#primeday2018 #primeday pic.twitter.com/E7mMGc1Law,,,#primeday2018 #primeday,1019455683178008576,https://twitter.com/Harley_Shadow/status/1019455683178008576,#primeday2018 #primeday,0.0,0.0,1.0,0.0,neutral
76,Zd_jewelry,2018-07-18 11:05,0,0,http:// amazon.com/gp/mpc/A2990J4 … #onlineshopping #handcraftedjewelry #fashionstyle #shop #shopping #amazon ⁠ ⁠ #coupons #couponcommunity #usa #newyork #america #jewelry #bracelet #leathergoods #sale #summersale #discounts #gifts #mensfashion #primeday ⁠ ⁠ #AmazonPrimeDay #PrimeDay2018 pic.twitter.com/duPqPNuqHd,,,#onlineshopping #handcraftedjewelry #fashionstyle #shop #shopping #amazon #coupons #couponcommunity #usa #newyork #america #jewelry #bracelet #leathergoods #sale #summersale #discounts #gifts #mensfashion #primeday #AmazonPrimeDay #PrimeDay2018,1019455596666372098,https://twitter.com/Zd_jewelry/status/1019455596666372098,… #onlineshopping #handcraftedjewelry #fashionstyle #shop #shopping #amazon ⁠ ⁠ #coupons #couponcommunity #usa #newyork #america #jewelry #bracelet #leathergoods #sale #summersale #discounts #gifts #mensfashion #primeday ⁠ ⁠ #amazonprimeday #primeday2018,0.0,0.0,1.0,0.0,neutral
77,BBXESSEX,2018-07-18 11:05,1,3,Wednesday's thought @WayneCollier @TonyRobinsonOBE @VanessaJ_PSpag @propmagnategame @specialistcars1 @simoncox73 @keithgrinsted @KarenRBroughton @YourLittleKanga @BootstrapCook @WhiteGary66 @JohnsBlinds #PrimeDay #hideandseek pic.twitter.com/AGBRzYUFAX,,@WayneCollier @TonyRobinsonOBE @VanessaJ_PSpag @propmagnategame @specialistcars1 @simoncox73 @keithgrinsted @KarenRBroughton @YourLittleKanga @BootstrapCook @WhiteGary66 @JohnsBlinds,#PrimeDay #hideandseek,1019455501036347392,https://twitter.com/BBXESSEX/status/1019455501036347392,wednesday's thought @waynecollier @tonyrobinsonobe @vanessaj_pspag @propmagnategame @specialistcars1 @simoncox73 @keithgrinsted @karenrbroughton @yourlittlekanga @bootstrapcook @whitegary66 @johnsblinds #primeday #hideandseek,0.0,0.0,1.0,0.0,neutral
80,publikaccion,2018-07-18 11:04,0,0,lo mejor que le puede estar pasando a @AmazonESP es que salga su nombre asociado a la brutalidad en #PUTASPAÑA para defender los derechos que pisotea la multinacional #marketing #PrimeDay,,@AmazonESP,#PUTASPA #marketing #PrimeDay,1019455461064617989,https://twitter.com/publikaccion/status/1019455461064617989,lo mejor que le puede estar pasando @amazonesp es que salga su nombre asociado la brutalidad en #putaspaÑa para defender los derechos que pisotea la multinacional #marketing #primeday,0.049,0.0,0.951,0.1027,neutral
82,MoeDirtyMoney,2018-07-18 11:03,0,0,"Ok, I’m finally done looking at all the deals from #PrimeDay it only took me 34.5Hrs",,,#PrimeDay,1019455203681153024,https://twitter.com/MoeDirtyMoney/status/1019455203681153024,"ok, i’m finally done looking deals #primeday took hrs",0.216,0.0,0.784,0.296,neutral
83,asasal199,2018-07-18 11:03,0,0,https:// youtu.be/TjrdPBJiBio #Putin #PrimeDay #AllStarGame #ASG2018 #alpolitics,,,#Putin #PrimeDay #AllStarGame #ASG2018 #alpolitics,1019455117844770816,https://twitter.com/asasal199/status/1019455117844770816,#putin #primeday #allstargame #asg2018 #alpolitics,0.0,0.0,1.0,0.0,neutral
84,CBiber_Text100,2018-07-18 11:03,0,0,Gestern feierte das #Emoji seinen 5. Geburtstag #WorldEmojiDay2018 und beim #PrimeDay ⁠ gab‘s besondere Angebote - und natürlich ein eigenes Emoji,,,#Emoji #WorldEmojiDay2018 #PrimeDay,1019455040308830208,https://twitter.com/CBiber_Text100/status/1019455040308830208,gestern feierte das #emoji seinen . geburtstag #worldemojiday2018 und beim #primeday ⁠ gab‘s besondere angebote - und natürlich ein eigenes emoji,0.0,0.0,1.0,0.0,neutral
85,babydahl22,2018-07-18 11:02,0,0,When your inbox looks like this... #PrimeDay pic.twitter.com/1crltioKVP,,,#PrimeDay,1019454869164339200,https://twitter.com/babydahl22/status/1019454869164339200,inbox looks like this... #primeday,0.385,0.0,0.615,0.3612,neutral
86,gopidas,2018-07-18 11:02,0,0,"Ordered a product on #PrimeDay sale and now says it's cancelled (product got damaged) and will be returned to seller. Rather than canceling, replace the product so that I don't miss out on the order.",,,#PrimeDay,1019454819633750016,https://twitter.com/gopidas/status/1019454819633750016,"ordered product #primeday sale says cancelled (product got damaged) returned seller. rather canceling, replace product miss order.",0.0,0.194,0.806,-0.3818,neutral
87,zebookverm,2018-07-18 11:00,0,0,"Well, I feel sorry for my mail carrier now. #PrimeDay once again sucked me in.",,,#PrimeDay,1019454453668143104,https://twitter.com/zebookverm/status/1019454453668143104,"well, feel sorry mail carrier now. #primeday sucked in.",0.169,0.347,0.484,-0.296,neutral
88,MAXBennette,2018-07-18 11:00,0,0,#PrimeDay Chance becomes an erotic odyssey. They change the nature of fantasy to an uncertain sensuous end. By M.A.X. Bennette https://www. amazon.com/gp/aw/d/B01M0E 1FFR/ref=mp_s_a_1_2?ie=UTF8&qid=1483305758&sr=8-2&pi=AC_SX236_SY340_FMwebp_QL65&keywords=m.a.x.+bennette&dpPl=1&dpID=51W-5-%2BuQGL&ref=plSrch …,,,#PrimeDay,1019454328950665216,https://twitter.com/MAXBennette/status/1019454328950665216,#primeday chance becomes erotic odyssey. change nature fantasy uncertain sensuous end. m.a.x. bennette . ffr/ref=mp_s_a_1_2?ie=utf8&qid=1483305758&sr=8-2&pi=ac_sx236_sy340_fmwebp_ql65&keywords=m.a.x.+bennette&dppl=1&dpid=51w-5-%2buqgl&ref=plsrch …,0.116,0.128,0.756,-0.0516,neutral
89,baratukin,2018-07-18 11:00,0,0,"Project C.A.R.S. PS4 baja un 47% https:// baratukin.es/go/baratwit-21 /B00M1RUG8Q/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=B00M1RUG8Q … y se queda en 22.93€, son -19.97€. #primeday pic.twitter.com/dCJ8HiHx3o",,,#primeday,1019454240140480512,https://twitter.com/baratukin/status/1019454240140480512,"project c.a.r.s. ps4 baja un % 21 /b00m1rug8q/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=b00m1rug8q … se queda en 3€, son 7€. #primeday",0.0,0.0,1.0,0.0,neutral
90,c___square,2018-07-18 10:59,0,0,' @amazon crashed on #PrimeDay,,@amazon,#PrimeDay,1019454191163633664,https://twitter.com/c___square/status/1019454191163633664,' @amazon crashed #primeday,0.0,0.0,1.0,0.0,neutral
92,FatKidDeals,2018-07-18 10:58,4,10,Nintendo Switch + 64gb MicroSD card + $20 Nintendo eShop card for $299.99 https:// amzn.to/2Nn7XfK #PrimeDay pic.twitter.com/MHCNDQleQU,,,#PrimeDay,1019453817086193664,https://twitter.com/FatKidDeals/status/1019453817086193664,nintendo switch + gb microsd card + $20 nintendo eshop card $299.99 #primeday,0.0,0.0,1.0,0.0,neutral
93,machenburke,2018-07-18 10:58,0,0,RT https:// twitter.com/machenburke/st atus/1019432439024930816 … RT https:// twitter.com/machenburke/st atus/1019411071155757057 … RT https:// twitter.com/ecollb/status/ 1019396750547832833 … STEEPY. Stand for business. #primeday #primeday2018 #sale #amazon #Gadget #Technology #photo #Ergonomic #ecolo … pic.twitter.com/PDaQkSNOdi,,,#primeday #primeday2018 #sale #amazon #Gadget #Technology #photo #Ergonomic #ecolo,1019453816654254085,https://twitter.com/machenburke/status/1019453816654254085,rt atus/1019432439024930816 … rt atus/1019411071155757057 … rt … steepy. stand business. #primeday #primeday2018 #sale #amazon #gadget #technology #photo #ergonomic #ecolo …,0.0,0.0,1.0,0.0,neutral
95,machenburke,2018-07-18 10:58,0,0,RT https:// twitter.com/machenburke/st atus/1019432437078773760 … RT https:// twitter.com/machenburke/st atus/1019411069104738304 … RT https:// twitter.com/machenburke/st atus/1019390863934443525 … RT https:// twitter.com/stories2u/stat us/1019388946143498243 … STEEPY. Stand for business. #primeday #primeday2018 #sale #amazon #Gadget #Technolo … pic.twitter.com/KLNWYCmbGG,,,#primeday #primeday2018 #sale #amazon #Gadget #Technolo,1019453814397644800,https://twitter.com/machenburke/status/1019453814397644800,rt atus/1019432437078773760 … rt atus/1019411069104738304 … rt atus/1019390863934443525 … rt us/1019388946143498243 … steepy. stand business. #primeday #primeday2018 #sale #amazon #gadget #technolo …,0.0,0.0,1.0,0.0,neutral
96,machenburke,2018-07-18 10:58,0,0,RT https:// twitter.com/machenburke/st atus/1019432434889379840 … RT https:// twitter.com/machenburke/st atus/1019411066969886721 … RT https:// twitter.com/machenburke/st atus/1019390861887590401 … RT https:// twitter.com/ecollb/status/ 1019388725543997443 … STEEPY. Stand for business. #primeday #primeday2018 #sale #amazon #Gadget #Technolo … pic.twitter.com/ZSvc9OxK8r,,,#primeday #primeday2018 #sale #amazon #Gadget #Technolo,1019453812564811778,https://twitter.com/machenburke/status/1019453812564811778,rt atus/1019432434889379840 … rt atus/1019411066969886721 … rt atus/1019390861887590401 … rt … steepy. stand business. #primeday #primeday2018 #sale #amazon #gadget #technolo …,0.0,0.0,1.0,0.0,neutral
97,machenburke,2018-07-18 10:58,0,0,RT https:// twitter.com/machenburke/st atus/1019432431210909697 … RT https:// twitter.com/machenburke/st atus/1019411064398733313 … RT https:// twitter.com/machenburke/st atus/1019390858293063681 … RT https:// twitter.com/ecollb/status/ 1019388324270759938 … STEEPY. Stand for business. #primeday #primeday2018 #sale #amazon #Gadget #Technolo … pic.twitter.com/C58mWonr0p,,,#primeday #primeday2018 #sale #amazon #Gadget #Technolo,1019453809247039489,https://twitter.com/machenburke/status/1019453809247039489,rt atus/1019432431210909697 … rt atus/1019411064398733313 … rt atus/1019390858293063681 … rt … steepy. stand business. #primeday #primeday2018 #sale #amazon #gadget #technolo …,0.0,0.0,1.0,0.0,neutral
99,flavours_savour,2018-07-18 10:57,0,0,#happiness is when u get a feature 4m d brand u reviewed @TooYumm @imVkohli #milestone #happyhappy #happyhappyhappy #FlavoursToSavour #TheEngineersKitchen #F2S #Bloggers #foodblogger #hungry #instafood #yummy #WednesdayWisdom #foodies #PrimeDay #TuesdayMotivation #WorldCupFinal pic.twitter.com/PrKKXRlU5n,,@TooYumm @imVkohli,#happiness #milestone #happyhappy #happyhappyhappy #FlavoursToSavour #TheEngineersKitchen #F2S #Bloggers #foodblogger #hungry #instafood #yummy #WednesdayWisdom #foodies #PrimeDay #TuesdayMotivation #WorldCupFinal,1019453687926673408,https://twitter.com/flavours_savour/status/1019453687926673408,#happiness get feature brand reviewed @tooyumm @imvkohli #milestone #happyhappy #happyhappyhappy #flavourstosavour #theengineerskitchen #f2s #bloggers #foodblogger #hungry #instafood #yummy #wednesdaywisdom #foodies #primeday #tuesdaymotivation #worldcupfinal,0.0,0.0,1.0,0.0,neutral
100,apnnewsindia,2018-07-18 10:57,1,0,"The net worth of founder and chief executive of Amazon, @JeffBezos hit new peaks following the online retailer's #PrimeDay ⁠ ⁠ sale with price cuts across a range of products. #Amazon ⁠ ⁠ File Photo pic.twitter.com/IAX3sxvHmu",,@JeffBezos,#PrimeDay #Amazon,1019453683606663168,https://twitter.com/apnnewsindia/status/1019453683606663168,"net worth founder chief executive amazon, @jeffbezos hit new peaks following online retailer's #primeday ⁠ ⁠ sale price cuts across range products. #amazon ⁠ ⁠ file photo",0.121,0.074,0.805,0.1027,neutral
101,i4unews,2018-07-18 10:57,0,0,Top 10 Last Minute Amazon Prime Day 2018 Deals on Tech for Under $250 #PrimeDay #LastMinute #TechDeals https:// buff.ly/2LhiR9y pic.twitter.com/Q7q5DDftDC,,,#PrimeDay #LastMinute #TechDeals,1019453682646241280,https://twitter.com/i4unews/status/1019453682646241280,top last minute amazon prime day deals tech $250 #primeday #lastminute #techdeals dc,0.241,0.0,0.759,0.3612,neutral
102,DarthPaleDim,2018-07-18 10:57,0,0,"As per tradition, I bought absolutely nothing for #PrimeDay",,,#PrimeDay,1019453479134384128,https://twitter.com/DarthPaleDim/status/1019453479134384128,"per tradition, bought absolutely nothing #primeday",0.0,0.0,1.0,0.0,neutral
103,ccanez06,2018-07-18 10:56,3,12,Yo iggggy was tonight! @IGGYAZALEA @Tyga #LosAngeles #UCLA #IggyAzalea #Iggy #BeverlyHills90210 #music #la #PrimeDay pic.twitter.com/xkkkSUjYaH,,@IGGYAZALEA @Tyga,#LosAngeles #UCLA #IggyAzalea #Iggy #BeverlyHills90210 #music #la #PrimeDay,1019453254122344449,https://twitter.com/ccanez06/status/1019453254122344449,yo iggggy tonight! @iggyazalea @tyga #losangeles #ucla #iggyazalea #iggy #beverlyhills90210 #music #la #primeday,0.0,0.0,1.0,0.0,neutral
106,baratukin,2018-07-18 10:55,0,0,Drone Syma X5SC-1 https:// baratukin.es/go/baratwit-21 /B010NNXD02/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=B010NNXD02 … baja de 45.56€ a 33.50€. #primeday pic.twitter.com/bJ979lWlnP,,,#primeday,1019452984621785088,https://twitter.com/baratukin/status/1019452984621785088,drone syma x5sc-1 21 /b010nnxd02/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=b010nnxd02 … baja de 6€ 0€. #primeday,0.0,0.0,1.0,0.0,neutral
107,dalgos,2018-07-18 10:54,0,0,"#Amazon #PrimeDay 무사히 넘기나 했는데, 정신 못차리고 지름. 알리 광군절 이벤트에 버금가는 트래픽으로 한때 잠시 서버가 혼절하기도. 어쨌든 열심히 질렀으니 열심히 벌어야 할 때. ㅜ ㅜ",,,#Amazon #PrimeDay,1019452844947136512,https://twitter.com/dalgos/status/1019452844947136512,"#amazon #primeday 무사히 넘기나 했는데, 정신 못차리고 지름. 알리 광군절 이벤트에 버금가는 트래픽으로 한때 잠시 서버가 혼절하기도. 어쨌든 열심히 질렀으니 열심히 벌어야 할 때. ㅜ ㅜ",0.0,0.0,1.0,0.0,neutral
110,lawrencefillory,2018-07-18 10:54,0,0,"#PrimeDay An overpriced education leads to confusing postgrad life. Find a job, home, friends and yourself. By M.A.X. Bennette https://www. amazon.com/gp/aw/d/B01B5D JU88/ref=mp_s_a_1_1?ie=UTF8&qid=1483305758&sr=8-1&pi=AC_SX236_SY340_FMwebp_QL65&keywords=m.a.x.+bennette&dpPl=1&dpID=41ejm7VijnL&ref=plSrch …",,,#PrimeDay,1019452728043606016,https://twitter.com/lawrencefillory/status/1019452728043606016,"#primeday overpriced education leads confusing postgrad life. find job, home, friends yourself. m.a.x. bennette . ju88/ref=mp_s_a_1_1?ie=utf8&qid=1483305758&sr=8-1&pi=ac_sx236_sy340_fmwebp_ql65&keywords=m.a.x.+bennette&dppl=1&dpid=41ejm7vijnl&ref=plsrch …",0.163,0.1,0.737,0.296,neutral
111,djsouthside718,2018-07-18 10:54,0,0,#playlist #hitting #TrumpAndPutinAMovie #music #life #dj #work #mix #PrimeDay #tydolla #new #2018 http:// streaming.live365.com/a07023 #kanye #liljon #jcole #rickross #JayZ pic.twitter.com/6TCjERwGqr,,,#playlist #hitting #TrumpAndPutinAMovie #music #life #dj #work #mix #PrimeDay #tydolla #new #2018 #kanye #liljon #jcole #rickross #JayZ,1019452710314299392,https://twitter.com/djsouthside718/status/1019452710314299392,#playlist #hitting #trumpandputinamovie #music #life #dj #work #mix #primeday #tydolla #new #2018 #kanye #liljon #jcole #rickross #jayz,0.0,0.0,1.0,0.0,neutral
112,ore45re,2018-07-18 10:53,0,0,イヤホ〜ン！ｗｗｗ 36時間限定！！！Jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ http:// aoptw.com/?c=10787_82534 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019452664105480192,https://twitter.com/ore45re/status/1019452664105480192,イヤホ〜ン！ｗｗｗ 時間限定！！！jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
113,imsuperjingjing,2018-07-18 10:53,0,0,Develop a #product based on what always bothers you. #TuesdayMotivation #PrimeDay #,,,#product #TuesdayMotivation #PrimeDay #,1019452602231246849,https://twitter.com/imsuperjingjing/status/1019452602231246849,develop #product based always bothers you. #tuesdaymotivation #primeday #,0.0,0.205,0.795,-0.2023,neutral
117,amazon,2018-07-18 10:53,13,62,"Winter’s coming, and for only $74.99 (Seasons 1-7) #PrimeDay https:// amzn.to/2Noh8wo pic.twitter.com/aPwaHCoUf3",,,#PrimeDay,1019452459092267015,https://twitter.com/amazon/status/1019452459092267015,"winter’s coming, $74.99 (seasons -7) #primeday",0.0,0.0,1.0,0.0,neutral
119,DealMeIn4,2018-07-18 10:52,0,0,Just saw this on Amazon: FIYOTE Women Anchor Print Push Up Two Piece... by FIYOTE for $26.99 https:// amzn.to/2Lkan1j via @amazon #AmazonPrimeDay #PrimeDay #fashion,,@amazon,#AmazonPrimeDay #PrimeDay #fashion,1019452254112247809,https://twitter.com/DealMeIn4/status/1019452254112247809,saw amazon: fiyote women anchor print push two piece... fiyote $26.99 via @amazon #amazonprimeday #primeday #fashion,0.102,0.0,0.898,0.1779,neutral
120,nanasfrugal,2018-07-18 10:51,0,0,62% OFF #Amazon #PrimeDay + #LightningDeals Bissell BarkBath Portable #Dog Bath System #Dogs #Pets (aff) https:// amzn.to/2NVT70S pic.twitter.com/qNFH4VifL4,,,#Amazon #PrimeDay #LightningDeals #Dog #Dogs #Pets,1019452183727599616,https://twitter.com/nanasfrugal/status/1019452183727599616,% #amazon #primeday + #lightningdeals bissell barkbath portable #dog bath system #dogs #pets (aff),0.0,0.0,1.0,0.0,neutral
122,techmoney2018,2018-07-18 10:51,1,1,Big News From #IBM #cryptocurrency #crypto #cryptocurrencies #CryptocurrencyNews #TrumpPutinSummit #trading #TreasonSummit #Trends #Trending #hotnews #motivational #Motiv8 #MotivationalQuotes #Entrepreneurship #USD #USDT #blockchain #Celeb100 #FRACRO #PrimeDay #INDvENG pic.twitter.com/eg4lt0mJld,,,#IBM #cryptocurrency #crypto #cryptocurrencies #CryptocurrencyNews #TrumpPutinSummit #trading #TreasonSummit #Trends #Trending #hotnews #motivational #Motiv8 #MotivationalQuotes #Entrepreneurship #USD #USDT #blockchain #Celeb100 #FRACRO #PrimeDay #INDvENG,1019452015120867330,https://twitter.com/techmoney2018/status/1019452015120867330,big news #ibm #cryptocurrency #crypto #cryptocurrencies #cryptocurrencynews #trumpputinsummit #trading #treasonsummit #trends #trending #hotnews #motivational #motiv8 #motivationalquotes #entrepreneurship #usd #usdt #blockchain #celeb100 #fracro #primeday #indveng,0.0,0.0,1.0,0.0,neutral
123,DealMeIn4,2018-07-18 10:50,0,0,Check out this Amazon deal: Blooming Jelly Women's Sleeveless Printed Flo... by Blooming Jelly https:// amzn.to/2LhmJr7 via @amazon #PrimeDay #AmazonPrimeDay,,@amazon,#PrimeDay #AmazonPrimeDay,1019451924100182016,https://twitter.com/DealMeIn4/status/1019451924100182016,check amazon deal: blooming jelly women's sleeveless printed flo... blooming jelly via @amazon #primeday #amazonprimeday,0.108,0.0,0.892,0.1779,neutral
